"H2005B359",""," That it won't do you any good°ıif you make me angry."
"H2005A360",""," I feel energy in the atmosphere."
"H2005A361",""," Yeah. It's the energy created by the people°ıwhose lives are rooted in this land."
"H2005A362",""," The food."
"H2005A363",""," It's different when you°ıeat it at every meal."
"H2005B363",""," Hazuki-san, did you know?"
"H2005B364",""," It's so touching when someone enjoys a meal°ıthat I put a lot of effort into."
"H2005B365",""," It really makes me happy."
"H2005A366",""," Yeah, I guess."
"H2005A367",""," No=@"
"H2005B367",""," Ryo, did you know?"
"H2005A368",""," Hong means?"
"H2005A369",""," Export?"
"H2005B372",""," That's why I prepared°ısome meat for dinner."
"H2005B373",""," you'll be having meatballs with°ımy special sweet-and-sour sauce."
"H2005B374",""," I see.°ıBut=@"
"H2005A375",""," A little."
"H2005B375",""," An unbalanced diet isn't good for you. For°ıyour health, a balanced diet is important."
"H2005B376",""," That's why tonight's dinner is°ıspicy stir-fried vegetables."
"H2005B377",""," You should know what you think."
"H2005A378",""," Am I wrong?"
"H2005B378",""," What do you mean, then?"
"H2005B379",""," But actually it's not hard?"
"H2005B380",""," Um=@°ıMay I ask you a question?"
"H2005A381",""," I remembered it just now."
"H2005A382",""," Now, what do I get for a prize?"
"H2005A383",""," I got the right answer.°ıI should get one."
"H2005B383",""," You don't know?"
"H2005A385",""," I'm only kidding."
"H2005B385",""," A rival?"
"H2005A387",""," Expensive gift?"
"H2005B387",""," Hazuki-san!"
"H2005B389",""," I can understand how you feel. But if you°ıcontinue to think that way, Hazuki-san=@"
"H2005B390",""," Where you are headed is=@"
"H2005A391",""," Why don't you ask Xiuying?"
"H2005A392",""," It's a topic for girl talk."
"H2005B393",""," I thought so."
"H2005B394",""," True. There would be no meaning in°ıtraining if there were no pain."
"H2005A395",""," Now that I think back,°ıI could've gotten you something better."
"H2005A396",""," Someday?"
"H2005B396",""," Then it's all right.°ıThank you."
"H2005B397",""," No.°ıEverything's okay."
"H2005B399",""," Are you sure?°ıShould I take you seriously?"
"H2005B400",""," Oh, thank you so much!"
"H2005B401",""," I'm so happy!"
"H2005B402",""," You really mean it?"
"H2005B404",""," Thank you very much."
"H2005A405",""," Hm?°ıIs something wrong?"
"H2005B405",""," Master Tao picked this for me.°ıIt's my favorite outfit."
"H2005B407",""," I'm going to challenge myself by°ımaking a Japanese meal tonight=@"
"H2005B408",""," What is your favorite Japanese dish,°ıHazuki-san?"
"H2005B409",""," What is your favorite Japanese dish, Ryo?"
"H2005B410",""," I'm going to try to make°ıa Japanese meal tonight."
"H2005B411",""," I was wondering what your°ıfavorite Japanese dish is."
"H2005B412",""," Raw fish?"
"H2005B413",""," You mean like sushi?"
"H2005B414",""," All right!°ıI'll go straight to the fish market=@"
"H2005B415",""," Wait, but I won't have°ıto cook anything then."
"H2005B416",""," I guess I don't mind. I guess°ıw√©ll be having fish for dinner then."
"H2005A417",""," What is it like=@"
"H2005A418",""," Flowers?"
"H2005B418",""," Pork cutlet?"
"H2005B419",""," Can you explain what it is?"
"H2005B420",""," Put it in batter and fry=@°ıIs that different from tempura?"
"H2005B421",""," I see=@°ıI'm feeling this creative urge now!"
"H2005A422",""," I'm talking about martial arts. You have°ıbeen with her for a long time, right?"
"H2005B422",""," I hope you're looking forward°ıto dinner tonight!"
"H2005B424",""," Steak?°ıThe one where you roast beef on a hot plate?"
"H2005A425",""," How did you and Master Tao°ıget to know each other?"
"H2005B425",""," Is that a Japanese dish?"
"H2005A426",""," Oh, I'm sorry."
"H2005B427",""," All right.°ıSo you want meat, right?"
"H2005A428",""," Can I help you in any way?"
"H2005A429",""," Well, you have been good to me."
"H2005B429",""," I knew yo√πd say that."
"H2005B430",""," But don't you think it's worth a try?"
"H2005A432",""," What's up, Fangmei?"
"H2005B433",""," But that fortuneteller is really accurate."
"H2005B434",""," You have a skeptical look on your face."
"H2005B435",""," Just try it once.°ıThe fortuneteller is hardly ever wrong."
"H2005A436",""," A crow?"
"H2005B436",""," Oh really?"
"H2005A437",""," No, I didn't see a crow or your laundry."
"H2005B437",""," You're right.°ıI go to the fortuneteller often these days=@"
"H2005A438",""," Was it something important?"
"H2005B438",""," You know, the one across from Man Mo Temple?"
"H2005B439",""," The fortuneteller often ends up being right.°ıIt's really amazing."
"H2005A440",""," I guess so."
"H2005B440",""," Oh, one other thing."
"H2005A442",""," Have you ever heard of the name,°ıYuanda Zhu?"
"H2005B444",""," Oh."
"H2005A448",""," It's all right.°ıI'll ask someone else."
"H2005B448",""," You live with a mind of your own."
"H2005A449",""," In the Wise Men's Qr?"
"H2005B449",""," Oh, there's not really°ıany deeper meaning to it."
"H2005B450",""," I just meant°ıI'm impressed by what you said."
"H2005B451",""," Hey!°ıI really am impressed!"
"H2005A452",""," It's about this=@"
"H2005B453",""," What?"
"H2005B454",""," Dreams?°ıIs it a person you don't know?"
"H2005A455",""," No, it's not that."
"H2005B455",""," Really=@"
"H2005B456",""," Your luck with money?!"
"H2005B457",""," I guess I was deluding myself."
"H2005A458",""," It's a sign using teacups=@"
"H2005A462",""," Where should I go to find places to eat?"
"H2005A464",""," Sorry."
"H2005A465",""," Can you tell me where Man Mo Bistro is?"
"H2005B465",""," I've always wanted to ask you."
"H2005A466",""," Are you sure?"
"H2005B466",""," What's the biggest difference°ıbetween Hong Kong and Japan?"
"H2005A467",""," Thanks, I appreciate it."
"H2005B467",""," The people=@°ıHow are the people different?"
"H2005A468",""," Can you tell me where Blue Sky is,°ıif you know?"
"H2005B468",""," How about the Japanese?"
"H2005B469",""," So strange. It's more fun when you°ılive at a more leisurely pace."
"H2005B470",""," The air?"
"H2005B471",""," How is it different?"
"H2005A472",""," You're right.°ıForget about what I just said."
"H2005B472",""," Energy in the atmosphere=@"
"H2005A473",""," No, it's all right.°ıSorry to bother you."
"H2005B473",""," I see."
"H2005A474",""," Fangmei!"
"H2005B474",""," Is it so different?"
"H2005A475",""," It's really all right."
"H2005B475",""," But there are Chinatowns°ıin Japan too, right?"
"H2005A476",""," I appreciate your concern, though.°ıThanks."
"H2005B476",""," I don't think Chinese food is so unusual=@"
"H2005B477",""," Oh, I see!°ıYes, you're absolutely right."
"H2005B478",""," True."
"H2005B479",""," Oh."
"H2005A481",""," It's all right, Fangmei!"
"H2005B482",""," So, are you beginning to like it?"
"H2005B483",""," This city."
"H2005B484",""," Good."
"H2005B485",""," By the way, do you know?"
"H2005A486",""," You are from this city, after all."
"H2005B486",""," Do you know why this place°ıis called Hong Kong?"
"H2005A487",""," How long have you lived here?"
"H2005B487",""," I learned it recently from Master Tao=@"
"H2005B488",""," It's pretty simple."
"H2005A489",""," No, it's just fine."
"H2005B489",""," Kong means harbor and Hong stands for=@"
"H2005B490",""," It was the main export of°ıthe harbor in the past."
"H2005B491",""," Now, here's the question!"
"H2005B495",""," Too bad!"
"H2005B496",""," The correct answer is, fragrant wood!"
"H2005B501",""," I'm only joking. It's a joke.°ıDid you think I was serious?"
"H2005B502",""," But if you want to, you can=@"
"H2005B503",""," Of course=@"
"H2005B504",""," No, you're correct."
"H2005B505",""," Great job!°ıHow did you know?"
"H2005B506",""," Huh?°ıYou just said you didn't know!"
"H2005B507",""," I say, you cheated."
"H2005B508",""," Huh?"
"H2005B509",""," No way!°ıYou cheated!"
"H2005B511",""," You're mean!°ıI thought you were serious."
"H2005B514",""," Um=@ thank you for the expensive gift,°ıthe other day."
"H2005B515",""," The present you gave me for my birthday."
"H2005B516",""," I was so happy.°ıHonestly, I was."
"H2005B517",""," I'll treasure it for the rest of my life."
"H2005B518",""," I'm going to keep it in a safe place."
"H2005B524",""," I guess you wouldn't."
"H2005B525",""," I can't do that!"
"H2005B527",""," Forget it!°ıRyo, you're such an idiot!"
"H2005B528",""," That's true."
"H2005B529",""," Oh, it's all right."
"H2005B530",""," I was very happy."
"H2005B531",""," But someday=@"
"H2005B532",""," I know there will be a time°ıwhen I'll look good wearing it."
"H2005B533",""," When the time comes=@"
"H2005B536",""," I'm happy as it is."
"H2005B537",""," Okay, I'm going to start cleaning now!"
"H2005B539",""," Not really sure?°ıProbably?"
"H2005B544",""," Ah, Hazuki-san."
"H2005B545",""," Nothing."
"H2005B546",""," Do you want something?"
"H2005B547",""," Hazuki-san."
"H2005B548",""," Do you need something from me?"
"H2005B549",""," What?"
"H2005B563",""," Um, Ryo=@"
"H2005B566",""," Please don't hesitate to tell me anything."
"H2005B575",""," What is Japan like?"
"H2005B576",""," What are the beautiful flowers there?"
"H2005B579",""," Ah, Hazuki-san."
"H2005B582",""," Yes, I guess."
"H2005B583",""," But why?"
"H2005B585",""," When I first met Master Tao,"
"H2005B586",""," I was a child.°ıA very small child."
"H2005B587",""," I was=@ an orphan."
"H2005B588",""," Don't worry about it.°ıIt doesn't bother me."
"H2005B589",""," Besides, even if you don't have parents=@"
"H2005B590",""," Oh, of course it's better°ıif you do have parents=@"
"H2005B597",""," I was able to meet you, Ryo,°ıand Master Tao=@"
"H2005B600",""," Um=@ why are you asking this?"
"H2005B602",""," Working here for Master Tao and you,°ıHazuki-san,"
"H2005B603",""," makes me happy."
"H2005B604",""," Honestly."
"H2005B605",""," That's why=@"
"H2005B608",""," Working here for you, Ryo, and Master Tao,"
"H2005B609",""," Thank you, Ryo."
"H2005B614",""," Why don't you try getting up early, Ryo?"
"H2005B618",""," that's a secret."
"H2005B620",""," I'm so happy. I have a feeling°ıthat something good will happen."
"H2005B621",""," Have you seen a crow flying about here?"
"H2005B622",""," Yes.°ıIt took away my laundry a while ago."
"H2005B623",""," It's nothing like that."
"H2005B624",""," But isn't it upsetting?"
"H2005B627",""," Did you sleep well last night?"
"H2005B628",""," That's good."
"H2005B630",""," What is it?"
"H2005B631",""," Yuanda Zhu?"
"H2005B633",""," I think I've heard of the name, somewhere=@"
"H2005B635",""," I'm sorry!°ıI don't think I remember."
"H2005B636",""," I'm really sorry."
"H2005B637",""," Oh, what's wrong?"
"H2005B639",""," I'm so forgetful."
"H2005B641",""," What is this?"
"H2005B643",""," Um, sorry.°ıI don't know what this is."
"H2005B644",""," I'm sorry, I can't be of any help."
"H2005B645",""," Um=@"
"H2005B646",""," Um, why don't you go ask°ıin the Wise Men's Qr?"
"H2005B647",""," Yes.°ıThat piece of paper looks really old."
"H2005B648",""," In the Wise Men's Qr,°ıthere are many shops that sell old things."
"H2005B652",""," Ah, this.°ıI still have no idea=@"
"H2005B653",""," Yo√πd better go to the Wise Men's Qr°ıand ask."
"H2005B654",""," Eh, what is it?"
"H2005B655",""," Do you want something?"
"H2005B660",""," Oh good!°ıI was really worried."
"H2005B662",""," And, what is it that you want to try?"
"H2005B664",""," Then you shouldn't try the stands=@"
"H2005B665",""," Try the Lucky Charm Qr°ıor the Green Market Qr=@"
"H2005B666",""," Sorry, there are so many places=@"
"H2005B667",""," This city is known for its great°ıvariety of dining choices."
"H2005B668",""," Why don't you go to the Lucky Charm Qr°ıor the Green Market Qr to begin with?"
"H2005B669",""," You might find something out there."
"H2005B671",""," Ah, Ryo."
"H2005B672",""," I guess the Lucky Charm Qr°ıor the Green Market Qr."
"H2005B674",""," Man Mo Bistro?"
"H2005B675",""," I'll take you there, then.°ıI go there often."
"H2005B676",""," Let's go."
"H2005B677",""," Blue Sky?"
"H2005B678",""," I know the place, but it's far from here.°ıIt's in Aberdeen."
"H2005B685",""," Um, I could lend you some money."
"H2005B686",""," But I'm not paid regularly."
"H2005B687",""," So I don't have that much."
"H2005B688",""," It's okay.°ıYou can borrow from me."
"H2005B689",""," Sometimes, Master Tao gives me an allowance."
"H2005B690",""," I didn't have anything to buy until now°ıand I probably won't use it=@"
"H2005B692",""," Yes?!"
"H2005B694",""," A pawnshop?"
"H2005B695",""," There's one near the Da Yuan Apartments.°ıOnce before=@ ah=@"
"H2005B696",""," Anyway, it's near the Da Yuan Apartments."
"H2005B697",""," You can find one in the Wise Men's Qr.°ıOnce before=@ ah=@"
"H2005B698",""," Anyway, you can find one°ıin the Wise Men's Qr."
"H2005B699",""," So I don't have that much."
"H2005B700",""," There's a job where you can carry crates."
"H2005B703",""," Me?°ıI'm not from this area."
"H2005B704",""," I don't know where I was born=@"
"H2005B705",""," But I grew up in Kowloon."
"H2005B706",""," Me?"
"H2005B707",""," Let's see, about three years."
"H2005B709",""," Should I slow down?"
"H2005B710",""," Good."
"H2005B711",""," For some reason, my steps are light today."
"H2009A005",""," Do you know of a place where°ıI can do some gambling around here?"
"H2009A006",""," All right.°ıThanks."
"H2009A007",""," Do you know of any pawnshops nearby?"
"H2009B007",""," If you go to fortune's Pier, you'll find°ılots of places in the warehouses."
"H2009A008",""," Do you know where I can get°ıa part-time job around here?"
"H2009B008",""," Pawnshops are on Queen's St."
"H2009B009",""," There's one called Honest Pawnshop."
"H2009B010",""," The office at fortune's Pier was°ılooking for people to work."
"H2010A005",""," Damn,°ıI lost him."
"H2010A007",""," Nothing."
"H2010B014",""," Quit talking to me."
"H2011B003",""," Yeah.°ıBy the way, you're pretty strong."
"H2011A005",""," Lucky Plaza is ahead of here?"
"H2011A008",""," Damn,°ıI lost him."
"H2011A010",""," Nothing."
"H2011B011",""," You want something?"
"H2011B012",""," Don't talk to me, then."
"H2012A005",""," No, nothing."
"H2012B007",""," Well then, don't talk to me."
"H2013B001",""," Do you want something, my boy?"
"H2013A002",""," Yes, I'd like to ask you something."
"H2013B002",""," Do you want to spar with me?"
"H2013B003",""," I will answer any of your questions°ıafterwards. How about it?"
"H2013A005",""," All right. Let's do it."
"H2013A006",""," Do you know what this piece of paper is?"
"H2013B006",""," I am so glad.°ıNow, let's begin."
"H2013A007",""," I found it between the pages°ıof the Wulinshu."
"H2013B007",""," What is this?"
"H2013A008",""," Do you have any idea what it could mean?"
"H2013B008",""," Let's see.°ıIt looks very old."
"H2013B009",""," Maybe you can ask at an antique shop."
"H2013A018",""," Do you know of any antique shops nearby?"
"H2013B019",""," Not in this area.°ıThere are some in the Wise Men's Qr."
"H2013B040",""," What do you want with the Heavens?"
"H2013B041",""," I see that you have your reasons."
"H2013B050",""," Do you need something?"
"H2013A051",""," No, nothing=@"
"H2013B051",""," Where are you going?"
"H2013B056",""," I've done nothing to be thanked for."
"H2013B057",""," Pull yourself together and take care."
"H2013A058",""," I came to tell you that°ıI am leaving Wan Chai."
"H2013A060",""," I'm going to Kowloon."
"H2013A064",""," Thank you so much for everything."
"H2013B064",""," Are you still practicing?"
"H2013A069",""," Do you know a place where°ıI can gamble nearby?"
"H2013B070",""," Ah, do you need something?"
"H2013A071",""," Do you know where I can find°ıa part-time job nearby?"
"H2013B071",""," Walk along the streets here and°ıyou'll find plenty of Lucky Hit stands."
"H2013A072",""," All right.°ıI'll go and ask."
"H2013B072",""," But don't get too absorbed and°ılose too much of your money."
"H2013B074",""," I remember a stand owner in the area was=@"
"H2013B075",""," looking for someone that could keep°ıhis stand for him while he's gone."
"H2013B076",""," Why don't you look for some owners and ask?"
"H2016B002",""," Yuanda Zhu?"
"H2016A003",""," Do you know a person by°ıthe name of Yuanda Zhu?"
"H2016B003",""," Why are you asking about Yuanda Zhu?"
"H2016A004",""," Do you know something?°ıPlease tell me."
"H2016B004",""," Master Tao told me about you."
"H2016A005",""," Well=@"
"H2016B009",""," It is a precious book about°ıthe various styles of martial arts."
"H2016B010",""," It is kept in the library of°ıMan Mo Temple as a treasured book."
"H2016A011",""," Do you know who Yuanda Zhu is?"
"H2016A012",""," Do you know what Wulinshu is?"
"H2016B012",""," She has gone out and°ıwon't be back for a while."
"H2016A013",""," Do you know where it is?"
"H2016B013",""," Why don't you ask her tomorrow?"
"H2016A014",""," In the library=@°ıThank you very much."
"H2016A015",""," I want to read the book called Wulinshu."
"H2016A016",""," The library is closed=@"
"H2016A017",""," Where is Master Tao now?"
"H2016B018",""," That is a treasured book of Man Mo Temple°ıand not everyone can see it."
"H2016B019",""," Master Tao has the key to the library.°ıWhy don't you ask her?"
"H2016B022",""," They look like some symbols."
"H2016A023",""," I want to read the Wulinshu in the library."
"H2016B023",""," Well, the paper looks quite old."
"H2016B024",""," Maybe you can find out more°ıat an antique shop."
"H2016A028",""," I want to ask you something."
"H2016A029",""," Do you know what this piece of paper is?"
"H2016A031",""," Do you have any idea?"
"H2016B032",""," Go to the Wise Men's Qr below."
"H2016A035",""," Do you know of any antique shops nearby?"
"H2016A036",""," All right.°ıI'll go there."
"H2016B051",""," They're a street gang°ıhanging around Aberdeen."
"H2016B052",""," I heard that they are dangerous."
"H2016B053",""," Are you sure you want to do this?"
"H2016B059",""," Where are you going?"
"H2016B060",""," To find Yuanda Zhu=@"
"H2016B062",""," Master Tao is in the backyard.°ıGo and see her."
"H2016B065",""," Have you been practicing lately?"
"H2016B066",""," Remember,°ıyou do not acquire kung fu overnight."
"H2016B067",""," Keep training patiently."
"H2016A068",""," What do you know about the Heavens?"
"H2016B073",""," Gamble?"
"H2016A074",""," I'm leaving Wan Chai,°ıso I came to say goodbye."
"H2016A075",""," Kowloon."
"H2016B076",""," Not any nearby."
"H2016A077",""," Hanhui."
"H2016B077",""," There are some in the Wise Men's Qr."
"H2016A078",""," Yes."
"H2016A081",""," Do you know a place where I can gamble?"
"H2016A083",""," Do you know of any pawnshops nearby?"
"H2022B002",""," For that kind of thing,°ıyou should ask an old person."
"H2022A008",""," Thank you.°ıExcuse me now."
"H2022B017",""," fortune's Eatery is nearby."
"H2022B023",""," Ren?°ıHe's the head of the Heavens, right?"
"H2022B024",""," I'm not familiar with them. I don't want to°ıget involved, because they're too dangerous."
"H2022B025",""," I don't know.°ıWhy don't you ask the Heavens directly?"
"H2022A038",""," Do you know a man named Ren?"
"H2022A039",""," Do you know anything else=@?"
"H2022B039",""," At any rate, yo√πd better ask°ıfor directions at Worker's Pier."
"H2022B040",""," you'll probably find them at Blue Sky."
"H2022B054",""," It's there."
"H2022A060",""," Where is this place?"
"H2022B067",""," I didn't see anybody like°ıthat come this way."
"H2022B069",""," That's on Queen's St."
"H2022A070",""," Have you seen a guy with a mohawk°ıcarrying a big boombox?"
"H2022B074",""," Ask again at Worker's Pier."
"H2022B075",""," Sorry, but the boss is coming around soon°ıto check things out."
"H2022B076",""," If he sees me wasting time,°ıh√©ll dock my pay."
"H2022A077",""," Excuse me.°ıI'd like to ask you something."
"H2022B080",""," I'll be in trouble°ıif he sees me wasting time."
"H2022B081",""," Some other time, okay?"
"H2022B082",""," Hey, what's up?"
"H2022A083",""," Do you know a place where°ıI can get a part-time job nearby?"
"H2022A086",""," Please."
"H2022A087",""," What do I do if a customer comes?"
"H2022A088",""," What if the score is tied?"
"H2022A089",""," Yes. But don't I need money to play°ıagainst the customers with?"
"H2022A090",""," Can I play Lucky Hit here?"
"H2022A091",""," Where is there a pawnshop?"
"H2022B100",""," I have to get things ready,°ıso wait a little while."
"H2022B101",""," It's easy.°ıA bet is $50."
"H2022B102",""," You take 3 turns each with the customer. The°ıone who gets more balls in the target wins."
"H2022B103",""," Then it's sudden death°ıuntil there's a winner."
"H2022B104",""," For your work, you get to keep half of°ıwhat you win. If you lose, you get nothing."
"H2022B105",""," So, do you get it?"
"H2022B106",""," I'll give you $300 to start off with."
"H2022B107",""," That should keep you going,°ıunless you really screw up or something."
"H2022B108",""," Are you ready to work for me?"
"H2022B109",""," Our boards are the luckiest around!"
"H2022B110",""," Good luck!°ıMake lots of money."
"H2022B111",""," Hm=@°ıI think it was on Queen's St=@"
"H2022B112",""," It's called Honest Pawnshop.°ıIt's across from the porridge shop."
"H2023A001",""," Do you know what this paper is all about?"
"H2023B001",""," What's this?°ıI got no idea."
"H2023B009",""," There's none in this quarter."
"H2023A010",""," Isn't there an antique shop around here?"
"H2023B010",""," If you want antiques,°ıgo to the Wise Men's Qr."
"H2023A017",""," Is there any place to eat around here,°ılike a bar or a restaurant?"
"H2023B025",""," You want Scarlet Hills.°ıIt's past the Wise Men's Qr."
"H2023B026",""," First, go to the Wise Men's Qr."
"H2023A027",""," I want to find the Bright Teahouse."
"H2023B027",""," Of course you can.°ıPlay some Lucky Hit."
"H2023A030",""," I'm looking for the Man Mo Restaurant."
"H2023B031",""," Oh, sorry! My boss'll be coming around°ıto check things out."
"H2023B032",""," If he sees me wasting time,°ıh√©ll dock my profits."
"H2023A037",""," I'm looking for the Fu Jian Tea Shop."
"H2023B037",""," I'll be in trouble°ıif he sees me wasting time."
"H2023A038",""," I want to find the Earnest Tea Shop."
"H2023B038",""," Try the game here once.°ıThen I'll tell you."
"H2023A039",""," I'm looking for the Gold Tea Shop."
"H2023A040",""," I'm looking for the Hong Kong Tea Shop."
"H2023A042",""," The Lucky Charm Qr=@?"
"H2023A052",""," Which way is it to Man Mo Temple?"
"H2023A053",""," Can I gamble here?"
"H2023A056",""," I'd like to ask you something."
"H2023A059",""," I'd like to ask you something."
"H2026B002",""," Huh? Hmm=@°ıIt looks kind of old."
"H2026A003",""," Do you know what this piece of paper is?"
"H2026B003",""," That's the kind of thing°ıyou should ask an antique shop about."
"H2026A004",""," An antique shop?"
"H2026B004",""," There aren't any in this neighborhood,°ıthough."
"H2026A005",""," Where can I find an antique shop?"
"H2026B005",""," I bet there's one in Wan Chai,°ıin the Wise Men's Qr."
"H2026A006",""," Wan Chai=@°ıThe Wise Men's Qr=@"
"H2026B006",""," If you're going to Wan Chai, first,°ıyou go out to Worker's Pier."
"H2026A013",""," I'm looking for the Wise Men's Qr."
"H2026B014",""," Go outside the gate and°ıget out to Worker's Pier."
"H2026A017",""," I'm looking for an antique shop°ıin the Wise Men's Qr."
"H2026A020",""," I'm looking for a place to eat."
"H2026B020",""," Okay, I'll take your order now."
"H2026B021",""," Our food is pretty richly flavored, so it°ıshould be perfect for a young guy like you."
"H2026A024",""," I'm looking for the Dou Jiang Diner°ıin the Lucky Charm Qr."
"H2026A027",""," Do you know the Heavens?"
"H2026B027",""," Every dish on the menu is cooked in°ıthe style of my homeland, Vietnam."
"H2026B031",""," Those guys?°ıI've heard of them, anyway."
"H2026B032",""," A bunch of rotten kids, right?"
"H2026B038",""," Oh, that?°ıIt's way south of Worker's Pier."
"H2026A039",""," Do you know anything about°ıBeverly Hills Wharf?"
"H2026A044",""," Do you know where the members°ıof the Heavens hang out?"
"H2026B045",""," Gee, I've never been there, so I don't know."
"H2026B046",""," If that's what it's all about,°ıwhy don't you try asking those rotten guys?"
"H2026A047",""," Which way to the gambling place?"
"H2026A051",""," Where do people arm wrestle?"
"H2026A052",""," In front of the gate?"
"H2026A053",""," I see.°ıThank you."
"H2026B053",""," The Heavens?"
"H2026A054",""," Behind the Kaiho Transport Co=@"
"H2026B054",""," Oh, those guys?°ıI bet they're gambling."
"H2026A055",""," Do you know the arm wrestling place?"
"H2026B056",""," What?°ıYou gamble too?"
"H2026A058",""," Where is Blue Sky?"
"H2026A059",""," Up above?"
"H2026A060",""," Huh?°ıWhat?"
"H2026A061",""," The 3rd floor of this building?°ıI'll go up, then."
"H2026B061",""," If you're looking for the Heavens=@"
"H2026A062",""," Where is the No. 8 Magazzino?"
"H2026B062",""," I bet they're gambling°ıThey're at it all the time."
"H2026A063",""," Is it close by?"
"H2026B063",""," Play it safe when you first start out."
"H2026A064",""," I see.°ıThank you very much."
"H2026B064",""," You want Worker's Pier then."
"H2026B065",""," They're doing it in front of°ıthe gate of the wharf."
"H2026A066",""," I'm looking for members of the Heavens."
"H2026B066",""," Yeah, well, you can go there and try.°ıYou can't make much money at it though."
"H2026A067",""," I'm looking for this place."
"H2026B067",""," Huh? Where was it, I wonder?"
"H2026A069",""," What kind of place is this?"
"H2026A070",""," Magazzino=@?"
"H2026B071",""," Huh?°ıIt's upstairs."
"H2026A072",""," Have you seen a man named Sam?"
"H2026B072",""," Yeah, it's on the 3rd floor here.°ıSheesh. You, too, huh?"
"H2026B073",""," There's a real pretty girl that works at°ıthe Blue Sky, so they make a lot of money."
"H2026A074",""," Have you seen a man named Larry?"
"H2026B074",""," Compared to that place, my business is,°ıwell=@"
"H2026A076",""," Have you seen a man named Cool Z?"
"H2026B076",""," It's right across from here."
"H2026B077",""," Go out of the shop and it's right in front°ıof you. The warehouse with the red shutter."
"H2026A079",""," Where is Lucky Plaza?"
"H2026B081",""," Huh?°ıLet me see=@"
"H2026B082",""," Oh, it's real close by.°ıIt's right behind this building."
"H2026B083",""," Nobody uses that warehouse anymore."
"H2026B084",""," You go out of this shop to the right.°ıGo around this building to the right again."
"H2026B085",""," There's a wrecked car right in front of it.°ıyou'll know it when you get there."
"H2026B087",""," Who?"
"H2026A088",""," That's not what I meant."
"H2026A090",""," Sorry for bothering you."
"H2026A091",""," Is there anyplace around here to gamble?"
"H2026A093",""," All right, I see."
"H2026B093",""," Hmm, Lucky Plaza=@°ıNow where was that=@?"
"H2026A094",""," Darts?"
"H2026B094",""," Yeah, I'm pretty sure that building°ıwas under construction."
"H2026A095",""," Blue Sky?°ıI see."
"H2026B095",""," Oh, that?°ıIt's on Queen's St."
"H2026A096",""," Do you know where I could find a pawnshop?"
"H2026A097",""," Queen's St?"
"H2026A098",""," Huh?"
"H2026A099",""," Do you know a place where°ıI can get a part-time job?"
"H2026A100",""," Cargo handler, huh?"
"H2026A101",""," Oh, Delin."
"H2026A102",""," Yes, I'll go see him."
"H2026B103",""," Are you here for food or drink?"
"H2026B110",""," Is that so?"
"H2026B116",""," Eh?"
"H2026B117",""," What do you want?°ıI won't give you any money."
"H2026B122",""," Gambling?°ıYou don't look like the type."
"H2026B123",""," They gamble in the basement°ıof this building."
"H2026B124",""," Turn right when you go out.°ıyou'll see a staircase to the basement."
"H2026B126",""," Yeah, you should play darts."
"H2026B127",""," They do it at Blue Sky on the 3rd floor."
"H2026B128",""," Not around here.°ıThere's one on Queen's St."
"H2026B129",""," Well, try going and looking there."
"H2026B130",""," You go to pawnshops too, huh?"
"H2026B131",""," Oh, nothing=@"
"H2026B132",""," You can get a job as a cargo handler°ıin the neighborhood."
"H2026B133",""," Yeah, ask Delin."
"H2026B134",""," You know him?°ıGood. Go talk to him."
"H2026B135",""," He must be in this area."
"H2027B001",""," What is this?°ıI don't understand it at all."
"H2027A002",""," This paper=@°ıDo you understand what's written on it?"
"H2027B002",""," Go ask somebody else."
"H2027B007",""," What is it?"
"H2027B008",""," Not around here.°ıThere are several in the Wise Men's Qr."
"H2027A013",""," Isn't there an antique shop around here?"
"H2027A014",""," The Wise Men's Qr=@°ıThank you."
"H2027B027",""," Do you want to play?"
"H2027B032",""," Sure. Let's play."
"H2027B034",""," Go left up ahead=@"
"H2027B035",""," Go ask one of the stand owners. There's°ıone at the entrance to the Wise Men's Qr."
"H2027B036",""," Sometimes he's looking for an assistant."
"H2027B037",""," Try the game here once.°ıThen I'll tell you."
"H2027A061",""," Can I gamble here?"
"H2027A064",""," I'd like to ask you something."
"H2032A002",""," Do you have any idea what°ıthis piece of paper is?"
"H2032B002",""," What's this?°ıHeck, I don't know."
"H2032B003",""," Ask someone else."
"H2032A014",""," Yeah.°ıDo you know any others?"
"H2032B014",""," Did you try the fortune's Eatery?"
"H2032B015",""," Why don't you try Blue Sky, then?"
"H2032B016",""," It's on the 3rd floor°ıabove fortune's Eatery."
"H2032B021",""," Hey, hey.°ıThat guy is really bad."
"H2032B022",""," What do you want with him?"
"H2032B023",""," It's not that I don't know=@"
"H2032A034",""," Do you know Ren of Heavens?"
"H2032A035",""," I have a problem that he could help me with."
"H2032A036",""," Do you know where he is?"
"H2032B047",""," Leave through the gate and take a right.°ıThere's a place inside a warehouse."
"H2032B055",""," you'll see a wrecked car so you'll know."
"H2032A062",""," Have you seen Sam?"
"H2032B063",""," Sam?"
"H2032A064",""," Have you seen Larry?"
"H2032B065",""," Larry?"
"H2032A066",""," Have you seen Cool Z?"
"H2032B066",""," Cool Z?"
"H2032B068",""," I think it was over on Queen's St."
"H2032A070",""," Um, yeah=@"
"H2032A071",""," Delin, I came here to say goodbye."
